row_type,policy,event_id,actual_command_class,actual_canonical_tool_key,actual_safety_level,predicted_exact_top3,predicted_class_top3,launched_exact_keys,launched_classes,tool_latency,tool_latency_hidden,wasted_speculative_work,speculation_hit,exact_hit,safety_violation,simulated_tool_jct,events,mean_jct,p95_jct,speculation_hit_rate,exact_hit_rate,safety_violations,sandbox_overhead,cost_overhead,p95_jct_gain,mean_jct_gain,stp_gain,class_upper_bound_only,oracle_upper_bound_only
event,stp_sandbox_top1,django__django-13028:b2:tool6,shell_other,shell_other:shell-chain:24d00c04585ad4f3,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.37258100509643555,0.0,0,false,false,0,0.37258100509643555,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13028:b2:tool6,shell_other,shell_other:shell-chain:24d00c04585ad4f3,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.37258100509643555,0.0,0,false,false,0,0.37258100509643555,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13028:b2:tool6,shell_other,shell_other:shell-chain:24d00c04585ad4f3,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.37258100509643555,0.0,0,false,false,0,0.37258100509643555,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13028:b2:tool6,shell_other,shell_other:shell-chain:24d00c04585ad4f3,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.37258100509643555,0.0,0,false,false,0,0.37258100509643555,,,,,,,,,,,,,
event,no_stp,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13028:b2:tool8,shell_other,shell_other:shell-chain:64eb7914a5006149,UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.25783562660217285,0.0,0,false,false,0,0.25783562660217285,,,,,,,,,,,,,
event,no_stp,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13028:b3:tool0,grep_search,grep_search:grep -r filterable .:22af7144ec53edef,SAFE_READ_ONLY_EXACT,"[""shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01"", ""list_find:ls -la:1de700c29687cae3"", ""grep_search:grep -r def parse_http_date .:4e66ded3caa69022""]","[""grep_search"", ""file_read"", ""shell_other""]",[],[],0.4700906276702881,0.0,0,false,false,0,0.4700906276702881,,,,,,,,,,,,,
event,no_stp,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13033:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.18415141105651855,0.0,0,false,false,0,0.18415141105651855,,,,,,,,,,,,,
event,no_stp,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13033:b2:tool1,python_inspect,python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.19097590446472168,0.0,0,false,false,0,0.19097590446472168,,,,,,,,,,,,,
event,no_stp,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13033:b3:tool4,shell_other,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.18260836601257324,0.0,0,false,false,0,0.18260836601257324,,,,,,,,,,,,,
event,no_stp,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_exact_top1,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13033:b3:tool8,list_find,list_find:ls -la:1de700c29687cae3,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:pip install asgiref:aae2c8b894e02d45""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.17633581161499023,0.0,0,false,false,0,0.17633581161499023,,,,,,,,,,,,,
event,no_stp,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_exact_top1,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11848:b0:tool2,file_read,"file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",UNSAFE,"[""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.2066972255706787,0.0,0,false,false,0,0.2066972255706787,,,,,,,,,,,,,
event,no_stp,django__django-11848:b0:tool4,grep_search,grep_search:grep -A 10 def parse_http_date django/utils/http.py:ff613d1972850ce1,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""grep_search:grep -A 20 def parse_http_date django/utils/http.py:975abc1547e5bee0""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.1826767921447754,0.0,0,false,false,0,0.1826767921447754,,,,,,,,,,,,,
event,stp_exact_top1,django__django-11848:b0:tool4,grep_search,grep_search:grep -A 10 def parse_http_date django/utils/http.py:ff613d1972850ce1,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""grep_search:grep -A 20 def parse_http_date django/utils/http.py:975abc1547e5bee0""]","[""list_find"", ""python_inspect"", ""shell_other""]",[],[],0.1826767921447754,0.0,0,false,false,0,0.1826767921447754,,,,,,,,,,,,,
