segment_id,context_domain_id,segment_type,segment_tokens,fanout,reuse_count,consumer_llm_nodes,consumer_branches,mutable,shared,shared_ratio,placement_region,replicated,predicted_saved_prefill_tokens,predicted_remote_bytes_saved,actual_cache_hit_tokens,placement_score
cd4810ca61a55321,c2ae59b50cd36591,repo,1395,6,5,"[""django__django-13028:b1:llm4"", ""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",false,true,1.0,1,false,6975,399974400,323676.72437824,-20071739.88
ce6d93209be08d8b,7d7dc9337ce137bc,history,33,7,12,"[""django__django-12125:b1:llm3"", ""django__django-12125:b1:llm4"", ""django__django-12125:b1:llm5"", ""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-1892.352
ceae8a1ae62f3151,d3c17c4999d63671,repo,64,6,11,"[""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm9""]","[""b0""]",false,true,1.0,9,false,704,40370176,32669.30666125892,-2021474.816
cf5dde942d650bce,6606a13a632ee883,history,39,17,31,"[""django__django-12125:b0:llm1"", ""django__django-12125:b0:llm2"", ""django__django-12125:b0:llm3"", ""django__django-12125:b0:llm4"", ""django__django-12125:b0:llm5"", ""django__django-12125:b0:llm6"", ""django__django-12125:b0:llm7"", ""django__django-12125:b0:llm8"", ""django__django-12125:b0:llm9"", ""django__django-12125:b2:llm2"", ""django__django-12125:b2:llm3"", ""django__django-12125:b2:llm4"", ""django__django-12125:b2:llm5"", ""django__django-12125:b2:llm6"", ""django__django-12125:b2:llm7"", ""django__django-12125:b2:llm8"", ""django__django-12125:b2:llm9""]","[""b0"", ""b2""]",true,false,0.0,3,false,0,0,0.0,-2236.416
cff2e22419258301,6faeb221560f8ee6,repo,169,3,2,"[""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",false,true,1.0,4,false,338,19382272,15684.97961861579,-978466.7360000001
d06ee48b0d68f255,6faeb221560f8ee6,history,888,3,2,"[""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",true,false,0.0,4,false,0,0,0.0,-50921.472
d0cbe66e3c844c00,d90b10e6ae8736ba,repo,94,9,8,"[""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",false,true,1.0,6,true,752,43122688,34896.75938816294,-2160772.736
d0e5039139259277,d3c17c4999d63671,repo,56,10,9,"[""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b0:llm9""]","[""b0""]",false,true,1.0,9,true,504,28901376,23388.253632492182,-1447776.064
d1664726968896b6,219bcd996ddf4669,repo,94,9,8,"[""django__django-11999:b2:llm1"", ""django__django-11999:b2:llm2"", ""django__django-11999:b2:llm3"", ""django__django-11999:b2:llm4"", ""django__django-11999:b2:llm5"", ""django__django-11999:b2:llm6"", ""django__django-11999:b2:llm7"", ""django__django-11999:b2:llm8"", ""django__django-11999:b2:llm9""]","[""b2""]",false,true,1.0,8,true,752,43122688,34896.75938816294,-2160772.736
d16d1ba4e5db55a8,07096b3dba5d1229,repo,84,8,7,"[""django__django-13028:b2:llm2"", ""django__django-13028:b2:llm3"", ""django__django-13028:b2:llm4"", ""django__django-13028:b2:llm5"", ""django__django-13028:b2:llm6"", ""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",false,true,1.0,11,true,588,33718272,27286.295904574214,-1690142.496
d191e3c5e5d4c2c4,40ce8256955c0001,repo,158,2,1,"[""django__django-11815:b3:llm8"", ""django__django-11815:b3:llm9""]","[""b3""]",false,true,1.0,11,false,158,9060352,7332.031892725724,-461919.95200000005
d2626f062befca18,7a6e220a367f95fd,test_log,89,2,1,"[""django__django-11848:b1:llm8"", ""django__django-11848:b1:llm9""]","[""b1""]",true,false,0.0,12,false,0,0,0.0,-5103.616
d2b146a1e49ec261,cd8597b0d096ce04,repo,86,3,2,"[""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,false,172,9863168,7981.705604739395,-497917.984
d2e9fcb0f1b4a47c,d90b10e6ae8736ba,repo,78,12,11,"[""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm3"", ""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",false,true,1.0,6,true,858,49201152,39815.71749340931,-2463672.432
d2ecc379e6a237eb,6606a13a632ee883,history,945,4,6,"[""django__django-12125:b0:llm6"", ""django__django-12125:b0:llm7"", ""django__django-12125:b0:llm8"", ""django__django-12125:b0:llm9""]","[""b0""]",true,false,0.0,3,false,0,0,0.0,-54190.08
d3964ae139604d97,cd8597b0d096ce04,repo,108,9,8,"[""django__django-11964:b1:llm1"", ""django__django-11964:b1:llm2"", ""django__django-11964:b1:llm3"", ""django__django-11964:b1:llm4"", ""django__django-11964:b1:llm5"", ""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,true,864,49545216,40094.149084272314,-2482589.952
d4930559a56bf897,eb6a7e7ea6de5103,history,31,12,11,"[""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9"", ""django__django-13033:b1:llm4"", ""django__django-13033:b1:llm5"", ""django__django-13033:b1:llm6"", ""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9""]","[""b0"", ""b1""]",true,false,0.0,0,false,0,0,0.0,-1777.664
d5bc62e382c2454e,c2ae59b50cd36591,history,33,5,4,"[""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",true,false,0.0,1,false,0,0,0.0,-1892.352
d5c40a0008fdfd72,ac2bf7904dfc540d,repo,63,4,3,"[""astropy__astropy-12907:b1:llm4"", ""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7""]","[""b1""]",false,true,1.0,10,false,189,10838016,8770.595112184568,-545324.4720000001
d82f0fa89792173b,cd8597b0d096ce04,repo,211,4,3,"[""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,false,633,36298752,29374.53283604673,-1826404.1840000001
d8578768ff55a61a,ac2bf7904dfc540d,repo,2426,10,12,"[""astropy__astropy-12907:b1:llm4"", ""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7"", ""astropy__astropy-12907:b2:llm4"", ""astropy__astropy-12907:b2:llm5"", ""astropy__astropy-12907:b2:llm6"", ""astropy__astropy-12907:b2:llm7"", ""astropy__astropy-12907:b2:llm8"", ""astropy__astropy-12907:b2:llm9""]","[""b1"", ""b2""]",false,true,1.0,10,true,29112,1669398528,1350950.0788672864,-83579930.944
d8acde8f080a1f14,fb646cd1ef6ee80c,repo,37,4,3,"[""django__django-12308:b3:llm6"", ""django__django-12308:b3:llm7"", ""django__django-12308:b3:llm8"", ""django__django-12308:b3:llm9""]","[""b3""]",false,true,1.0,11,false,111,6365184,5150.98443096554,-320269.928
d8c770aeec66625d,2bf79601bcbb5c95,repo,118,9,8,"[""django__django-11848:b0:llm10"", ""django__django-11848:b0:llm11"", ""django__django-11848:b0:llm12"", ""django__django-11848:b0:llm13"", ""django__django-11848:b0:llm14"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9""]","[""b0""]",false,true,1.0,1,true,944,54132736,43806.570295779005,-2712459.3920000005
d8f2e61ebe29fbc7,e486f200d3318671,repo,74,1,0,"[""django__django-12308:b0:llm14""]","[""b0""]",false,true,1.0,14,false,0,0,0.0,-4243.456
d914b83f32f1aa2e,de88a884b1fc2807,repo,146,8,7,"[""astropy__astropy-12907:b3:llm2"", ""astropy__astropy-12907:b3:llm3"", ""astropy__astropy-12907:b3:llm4"", ""astropy__astropy-12907:b3:llm5"", ""astropy__astropy-12907:b3:llm6"", ""astropy__astropy-12907:b3:llm7"", ""astropy__astropy-12907:b3:llm8"", ""astropy__astropy-12907:b3:llm9""]","[""b3""]",false,true,1.0,4,true,1022,58605568,47426.18097699804,-2937628.6240000003
d95fe69ba668d466,852ee7b9bc6517df,repo,113,3,2,"[""django__django-11999:b0:llm7"", ""django__django-11999:b0:llm8"", ""django__django-11999:b0:llm9""]","[""b0""]",false,true,1.0,10,false,226,12959744,10487.589922506415,-654241.072
d998f5e6266d3f71,d90b10e6ae8736ba,history,32,14,13,"[""django__django-13028:b0:llm1"", ""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm2"", ""django__django-13028:b0:llm3"", ""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",true,false,0.0,6,false,0,0,0.0,-1835.008
da1ba6dd0e181376,dc23ed1674a3625a,repo,1316,45,53,"[""django__django-12308:b0:llm0"", ""django__django-12308:b0:llm1"", ""django__django-12308:b0:llm10"", ""django__django-12308:b0:llm11"", ""django__django-12308:b0:llm12"", ""django__django-12308:b0:llm13"", ""django__django-12308:b0:llm14"", ""django__django-12308:b0:llm2"", ""django__django-12308:b0:llm3"", ""django__django-12308:b0:llm4"", ""django__django-12308:b0:llm5"", ""django__django-12308:b0:llm6"", ""django__django-12308:b0:llm7"", ""django__django-12308:b0:llm8"", ""django__django-12308:b0:llm9"", ""django__django-12308:b1:llm0"", ""django__django-12308:b1:llm1"", ""django__django-12308:b1:llm2"", ""django__django-12308:b1:llm3"", ""django__django-12308:b1:llm4""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,14,true,69748,3999629312,3236674.4332521125,-199987182.30400002
da6fc7d6edd2510a,de88a884b1fc2807,history,375,7,6,"[""astropy__astropy-12907:b3:llm3"", ""astropy__astropy-12907:b3:llm4"", ""astropy__astropy-12907:b3:llm5"", ""astropy__astropy-12907:b3:llm6"", ""astropy__astropy-12907:b3:llm7"", ""astropy__astropy-12907:b3:llm8"", ""astropy__astropy-12907:b3:llm9""]","[""b3""]",true,false,0.0,4,false,0,0,0.0,-21504.0
da851f044ca7f43a,6606a13a632ee883,history,41,7,6,"[""django__django-12125:b0:llm3"", ""django__django-12125:b0:llm4"", ""django__django-12125:b0:llm5"", ""django__django-12125:b0:llm6"", ""django__django-12125:b0:llm7"", ""django__django-12125:b0:llm8"", ""django__django-12125:b0:llm9""]","[""b0""]",true,false,0.0,3,false,0,0,0.0,-2351.1040000000003
dacca2ff6b7a9066,f3861cf1557f40e3,repo,110,6,5,"[""django__django-12125:b3:llm4"", ""django__django-12125:b3:llm5"", ""django__django-12125:b3:llm6"", ""django__django-12125:b3:llm7"", ""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",false,true,1.0,2,false,550,31539200,25522.895829108533,-1582717.84
daf642aa5b3d1ed0,f9603b79c4aabdaa,repo,95,9,8,"[""django__django-11964:b2:llm1"", ""django__django-11964:b2:llm2"", ""django__django-11964:b2:llm3"", ""django__django-11964:b2:llm4"", ""django__django-11964:b2:llm5"", ""django__django-11964:b2:llm6"", ""django__django-11964:b2:llm7"", ""django__django-11964:b2:llm8"", ""django__django-11964:b2:llm9""]","[""b2""]",false,true,1.0,9,true,760,43581440,35268.00150931361,-2183759.68
db09b15db665d4a5,a950f3c891c7d34a,repo,64,2,1,"[""django__django-11964:b3:llm8"", ""django__django-11964:b3:llm9""]","[""b3""]",false,true,1.0,13,false,64,3670016,2969.9369692053565,-187106.81600000002
dbfe15b85d6dc167,46a4b3e7e25a386f,repo,91,4,3,"[""django__django-11848:b3:llm4"", ""django__django-11848:b3:llm5"", ""django__django-11848:b3:llm6"", ""django__django-11848:b3:llm7""]","[""b3""]",false,true,1.0,10,false,273,15654912,12668.637384266598,-787690.9040000001
dc163ff20bfce3ea,f399d219365a51dd,repo,135,5,4,"[""django__django-13028:b3:llm4"", ""django__django-13028:b3:llm5"", ""django__django-13028:b3:llm6"", ""django__django-13028:b3:llm7"", ""django__django-13028:b3:llm8""]","[""b3""]",false,true,1.0,13,false,540,30965760,25058.843177670195,-1555489.44
dca4e11c5e3a0ca5,ef031a61f2642850,repo,92,4,3,"[""django__django-11999:b3:llm6"", ""django__django-11999:b3:llm7"", ""django__django-11999:b3:llm8"", ""django__django-11999:b3:llm9""]","[""b3""]",false,true,1.0,1,false,276,15826944,12807.853179698099,-796346.8480000001
dcb5ca7176909955,019c7764d40945f1,history,34,3,2,"[""django__django-11815:b2:llm7"", ""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",true,false,0.0,4,false,0,0,0.0,-1949.6960000000001
dd3621d1cde16318,7a6e220a367f95fd,repo,63,23,22,"[""django__django-11848:b0:llm1"", ""django__django-11848:b0:llm10"", ""django__django-11848:b0:llm11"", ""django__django-11848:b0:llm12"", ""django__django-11848:b0:llm13"", ""django__django-11848:b0:llm14"", ""django__django-11848:b0:llm2"", ""django__django-11848:b0:llm3"", ""django__django-11848:b0:llm4"", ""django__django-11848:b0:llm5"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9"", ""django__django-11848:b1:llm1"", ""django__django-11848:b1:llm2"", ""django__django-11848:b1:llm3"", ""django__django-11848:b1:llm4"", ""django__django-11848:b1:llm5"", ""django__django-11848:b1:llm6""]","[""b0"", ""b1""]",false,true,1.0,12,true,1386,79478784,64317.6974893535,-3976165.872
dd71a6244483a922,de88a884b1fc2807,repo,56,1,0,"[""astropy__astropy-12907:b3:llm9""]","[""b3""]",false,true,1.0,4,false,0,0,0.0,-3211.264
dde2151abfbfc213,e486f200d3318671,repo,258,4,3,"[""django__django-12308:b0:llm11"", ""django__django-12308:b0:llm12"", ""django__django-12308:b0:llm13"", ""django__django-12308:b0:llm14""]","[""b0""]",false,true,1.0,14,false,774,44384256,35917.67522132728,-2233233.552
df01038365d973ab,019c7764d40945f1,repo,73,8,7,"[""django__django-11815:b2:llm2"", ""django__django-11815:b2:llm3"", ""django__django-11815:b2:llm4"", ""django__django-11815:b2:llm5"", ""django__django-11815:b2:llm6"", ""django__django-11815:b2:llm7"", ""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",false,true,1.0,4,true,511,29302784,23713.09048849902,-1468814.3120000002
df5a212058b3cae9,eb6a7e7ea6de5103,repo,72,7,6,"[""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9""]","[""b0""]",false,true,1.0,0,false,432,24772608,20047.074542136157,-1242327.168
dfd8e88faf90e988,f9603b79c4aabdaa,repo,5380,15,33,"[""django__django-11964:b0:llm10"", ""django__django-11964:b0:llm11"", ""django__django-11964:b0:llm12"", ""django__django-11964:b0:llm13"", ""django__django-11964:b0:llm14"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9"", ""django__django-11964:b2:llm4"", ""django__django-11964:b2:llm5"", ""django__django-11964:b2:llm6"", ""django__django-11964:b2:llm7"", ""django__django-11964:b2:llm8"", ""django__django-11964:b2:llm9"", ""django__django-11964:b3:llm8"", ""django__django-11964:b3:llm9""]","[""b0"", ""b2"", ""b3""]",false,true,1.0,9,true,177540,10180853760,8238790.773636234,-509173658.72
e09291ec4024ef09,219bcd996ddf4669,history,32,8,7,"[""django__django-11999:b2:llm2"", ""django__django-11999:b2:llm3"", ""django__django-11999:b2:llm4"", ""django__django-11999:b2:llm5"", ""django__django-11999:b2:llm6"", ""django__django-11999:b2:llm7"", ""django__django-11999:b2:llm8"", ""django__django-11999:b2:llm9""]","[""b2""]",true,false,0.0,8,false,0,0,0.0,-1835.008
e11058ba9686d457,0ec758d24ab7cf1b,repo,54,5,4,"[""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",false,true,1.0,6,false,216,12386304,10023.537271068079,-622195.7760000001
e13bec34dc12d135,eb6a7e7ea6de5103,repo,85,6,5,"[""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9""]","[""b0""]",false,true,1.0,0,false,425,24371200,19722.23768612932,-1223009.24
e16d63a2cdbd6111,2c0145be26b2bf34,repo,71,3,2,"[""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b1""]",false,true,1.0,8,false,142,8142848,6589.547650424384,-411071.824
e18222a4a74c1a1e,eb6a7e7ea6de5103,repo,2248,40,39,"[""django__django-13033:b0:llm0"", ""django__django-13033:b0:llm1"", ""django__django-13033:b0:llm2"", ""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9"", ""django__django-13033:b1:llm0"", ""django__django-13033:b1:llm1"", ""django__django-13033:b1:llm2"", ""django__django-13033:b1:llm3"", ""django__django-13033:b1:llm4"", ""django__django-13033:b1:llm5"", ""django__django-13033:b1:llm6"", ""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,0,true,87672,5027463168,4068442.4056901876,-251414395.712
e1adbdf928faaebc,2c0145be26b2bf34,repo,5466,3,2,"[""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b1""]",false,true,1.0,8,false,10932,626884608,507302.35855238995,-31646740.704000004
e1e245877782e9c7,d90b10e6ae8736ba,history,30,10,9,"[""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",true,false,0.0,6,false,0,0,0.0,-1720.32
e29a00ee0e6b5e1a,fb646cd1ef6ee80c,repo,46,3,2,"[""django__django-12308:b3:llm7"", ""django__django-12308:b3:llm8"", ""django__django-12308:b3:llm9""]","[""b3""]",false,true,1.0,11,false,92,5275648,4269.2843932327,-266328.22400000005
e29a62d3a805e25a,ac2bf7904dfc540d,history,15,12,21,"[""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7"", ""astropy__astropy-12907:b3:llm1"", ""astropy__astropy-12907:b3:llm2"", ""astropy__astropy-12907:b3:llm3"", ""astropy__astropy-12907:b3:llm4"", ""astropy__astropy-12907:b3:llm5"", ""astropy__astropy-12907:b3:llm6"", ""astropy__astropy-12907:b3:llm7"", ""astropy__astropy-12907:b3:llm8"", ""astropy__astropy-12907:b3:llm9""]","[""b1"", ""b3""]",true,false,0.0,10,false,0,0,0.0,-860.16
e36e85ea26fde213,d3c17c4999d63671,repo,42,13,12,"[""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm2"", ""django__django-12708:b0:llm3"", ""django__django-12708:b0:llm4"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b0:llm9""]","[""b0""]",false,true,1.0,9,true,504,28901376,23388.253632492182,-1446973.2480000001
e41046eefb5a601c,2bf79601bcbb5c95,history,108,11,25,"[""django__django-11848:b0:llm10"", ""django__django-11848:b0:llm11"", ""django__django-11848:b0:llm12"", ""django__django-11848:b0:llm13"", ""django__django-11848:b0:llm14"", ""django__django-11848:b0:llm4"", ""django__django-11848:b0:llm5"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9""]","[""b0""]",true,false,0.0,1,false,0,0,0.0,-6193.152
e41957a79e8dfa1e,aa4b80fdf138e45a,repo,1397,43,52,"[""django__django-11848:b0:llm0"", ""django__django-11848:b0:llm1"", ""django__django-11848:b0:llm10"", ""django__django-11848:b0:llm11"", ""django__django-11848:b0:llm12"", ""django__django-11848:b0:llm13"", ""django__django-11848:b0:llm14"", ""django__django-11848:b0:llm2"", ""django__django-11848:b0:llm3"", ""django__django-11848:b0:llm4"", ""django__django-11848:b0:llm5"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9"", ""django__django-11848:b1:llm0"", ""django__django-11848:b1:llm1"", ""django__django-11848:b1:llm2"", ""django__django-11848:b1:llm3"", ""django__django-11848:b1:llm4""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,6,true,72644,4165697536,3371064.081108655,-208292342.368
e42d34025b583764,df6e950bba430473,repo,61,8,7,"[""django__django-12125:b2:llm2"", ""django__django-12125:b2:llm3"", ""django__django-12125:b2:llm4"", ""django__django-12125:b2:llm5"", ""django__django-12125:b2:llm6"", ""django__django-12125:b2:llm7"", ""django__django-12125:b2:llm8"", ""django__django-12125:b2:llm9""]","[""b2""]",false,true,1.0,11,true,427,24485888,19815.048216416988,-1227365.384
e494ca587b934267,6606a13a632ee883,repo,1582,40,39,"[""django__django-12125:b0:llm0"", ""django__django-12125:b0:llm1"", ""django__django-12125:b0:llm2"", ""django__django-12125:b0:llm3"", ""django__django-12125:b0:llm4"", ""django__django-12125:b0:llm5"", ""django__django-12125:b0:llm6"", ""django__django-12125:b0:llm7"", ""django__django-12125:b0:llm8"", ""django__django-12125:b0:llm9"", ""django__django-12125:b1:llm0"", ""django__django-12125:b1:llm1"", ""django__django-12125:b1:llm2"", ""django__django-12125:b1:llm3"", ""django__django-12125:b1:llm4"", ""django__django-12125:b1:llm5"", ""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,3,true,61698,3538010112,2863112.0488442513,-176929525.80800003
e4b9690f4461619a,ef031a61f2642850,repo,86,7,6,"[""django__django-11999:b3:llm3"", ""django__django-11999:b3:llm4"", ""django__django-11999:b3:llm5"", ""django__django-11999:b3:llm6"", ""django__django-11999:b3:llm7"", ""django__django-11999:b3:llm8"", ""django__django-11999:b3:llm9""]","[""b3""]",false,true,1.0,1,false,516,29589504,23945.116814218185,-1483890.7840000002
e4c0caef658747fa,ed967e5422d70e84,history,41,4,4,"[""django__django-11815:b0:llm6"", ""django__django-11815:b0:llm7"", ""django__django-11815:b0:llm8"", ""django__django-11815:b0:llm9""]","[""b0""]",true,false,0.0,9,false,0,0,0.0,-2351.1040000000003
e4e57bab9406e025,ef031a61f2642850,repo,121,3,2,"[""django__django-11999:b3:llm7"", ""django__django-11999:b3:llm8"", ""django__django-11999:b3:llm9""]","[""b3""]",false,true,1.0,1,false,242,13877248,11230.074164807755,-700559.024
e5a4071624849aac,ac2bf7904dfc540d,repo,140,3,2,"[""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7""]","[""b1""]",false,true,1.0,10,false,280,16056320,12993.474240273434,-810564.16
e5b3d4aec72f64e2,8ed565dd7030de15,repo,92,4,3,"[""django__django-12708:b3:llm6"", ""django__django-12708:b3:llm7"", ""django__django-12708:b3:llm8"", ""django__django-12708:b3:llm9""]","[""b3""]",false,true,1.0,7,false,276,15826944,12807.853179698099,-796346.8480000001
e61c00f3b18ef3d4,07096b3dba5d1229,repo,390,8,7,"[""django__django-13028:b2:llm2"", ""django__django-13028:b2:llm3"", ""django__django-13028:b2:llm4"", ""django__django-13028:b2:llm5"", ""django__django-13028:b2:llm6"", ""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",false,true,1.0,11,true,2730,156549120,126686.37384266598,-7847090.16
e656e21c48ef40ab,f3861cf1557f40e3,history,15,2,1,"[""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",true,false,0.0,2,false,0,0,0.0,-860.16
e67945009800999c,cd8597b0d096ce04,history,917,15,14,"[""django__django-11964:b1:llm3"", ""django__django-11964:b1:llm4"", ""django__django-11964:b1:llm5"", ""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9"", ""django__django-11964:b2:llm2"", ""django__django-11964:b2:llm3"", ""django__django-11964:b2:llm4"", ""django__django-11964:b2:llm5"", ""django__django-11964:b2:llm6"", ""django__django-11964:b2:llm7"", ""django__django-11964:b2:llm8"", ""django__django-11964:b2:llm9""]","[""b1"", ""b2""]",true,false,0.0,12,false,0,0,0.0,-52584.448000000004
e6880a54a9101230,575e755104494777,repo,112,6,5,"[""django__django-13033:b3:llm4"", ""django__django-13033:b3:llm5"", ""django__django-13033:b3:llm6"", ""django__django-13033:b3:llm7"", ""django__django-13033:b3:llm8"", ""django__django-13033:b3:llm9""]","[""b3""]",false,true,1.0,10,false,560,32112640,25986.948480546867,-1611494.528
e6c892e1d81224e2,7d7dc9337ce137bc,history,41,3,2,"[""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-2351.1040000000003
