config_id,total_sessions,active_session_limit,effective_regions,memory_budget_gb,arrival_pattern,session_pressure,region_pressure,memory_budget_per_active_session,predicted_arrival_burstiness,trace_mix_instance_entropy,repo_family_distribution,trace_llm_time_mean,trace_llm_time_p95,trace_tool_time_mean,trace_tool_time_p95,tool_time_share,llm_time_share,branch_jct_cv,tool_latency_cv,context_reuse_tokens,shared_context_ratio,repo_context_tokens,history_context_tokens,estimated_kv_bytes,estimated_domain_fanout,estimated_context_entropy,estimated_context_domain_count,context_hotspot_score,tool_events_per_session,llm_events_per_session,predicted_ready_depth,predicted_blocked_fraction,predicted_tool_blocked_fraction,estimated_remote_kv_pressure,estimated_remote_context_bytes,feature_sources_json
aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,64,4,2,32,poisson,16.0,2.0,8.0,0.55,0.9049382594235602,"{""astropy"": 0.140625, ""django"": 0.859375}",0.9033177150280727,1.886343240737915,1.005546195019219,1.6191036343574527,0.5267773096481807,0.47322269035181935,1.116810168792699,5.479342497005408,8138.0,0.9997516883887798,2325962.0,648980.0,176203890688,351.0,0.9049382594235602,2,0.6794871794871795,10.96875,10.96875,3.3515816205503888,0.5992091897248055,0.5992091897248055,10.256416320800781,176203890688.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,64,4,2,8,poisson,16.0,2.0,2.0,0.55,0.8818148986207468,"{""astropy"": 0.03125, ""django"": 0.96875}",0.9038791649672436,1.9741826057434082,1.4101187670952304,1.7604414105415391,0.6093863557770715,0.39061364422292855,1.6902096243335167,5.135561508059568,8019.0,0.9878718335762932,2361757.0,599072.0,177410293760,349.5,0.8818148986207468,2,0.6995708154506438,10.921875,10.921875,3.163646040607162,0.6931769796964188,0.6931769796964188,41.30655288696289,177410293760.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,64,4,4,16,bursty,16.0,1.0,4.0,1.0,0.7624233236147429,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9211636630483081,1.9811917901039113,1.385657706196914,4.151378154754639,0.6006783727039483,0.39932162729605164,1.381440305245059,5.042308737617796,7505.0,0.9998107485872262,2265973.0,556939.0,166955393024,339.0,0.7624233236147429,2,0.7787610619469026,10.59375,10.59375,5.0,0.7508479658799354,0.7508479658799354,9.718082904815674,41738848256.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,64,4,4,8,bursty,16.0,1.0,2.0,1.0,0.7994146042010715,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9019522926386665,1.703018200397488,1.9126314894687495,6.54485559463501,0.6795432779892838,0.32045672201071623,1.5318579780384287,4.32087934958704,7605.0,0.9933474114060359,2195150.0,556557.0,164017602560,340.0,0.7994146042010715,2,0.7573529411764706,10.625,10.625,5.0,0.8494290974866048,0.8494290974866048,19.094161987304688,41004400640.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,64,4,4,16,poisson,16.0,1.0,4.0,0.55,0.5128377956009765,"{""astropy"": 0.0625, ""django"": 0.9375}",0.8736485261015776,1.6004974246025085,3.286427628609442,14.2257798910141,0.7899921795632933,0.21000782043670685,1.7798609936874223,3.7840850595915327,6939.0,0.9997000963975865,2469130.0,531745.0,176676290560,328.0,0.5128377956009765,2,0.885670731707317,10.25,10.25,4.55,0.898616104253246,0.898616104253246,10.283913612365723,44169072640.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,64,4,4,32,poisson,16.0,1.0,8.0,0.55,0.4460080753936952,"{""astropy"": 0.171875, ""django"": 0.828125}",0.9116783274954686,1.7853877544403076,1.50119490816887,4.843150854110718,0.6221607028417075,0.37783929715829245,1.496121369637479,4.703315992441369,6679.0,0.9925471743094105,2201821.0,406760.0,155147116544,323.0,0.4460080753936952,2,0.9071207430340558,10.09375,10.09375,4.55,0.7077077994824423,0.7077077994824423,4.515375375747681,38786779136.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,64,4,4,8,poisson,16.0,1.0,2.0,0.55,0.7636099215748868,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9873034333336282,1.9741826057434082,1.1287299558297912,1.6421334624290456,0.5334178381164572,0.46658216188354273,1.575009560463887,5.35069400184588,7408.0,0.9998860040476204,2652296.0,531591.0,187632205824,338.0,0.7636099215748868,2,0.7781065088757396,10.5625,10.5625,4.55,0.60676279085747,0.60676279085747,21.843263626098633,46908051456.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,64,4,8,64,bursty,16.0,0.5,16.0,1.0,0.6298231968976986,"{""astropy"": 0.046875, ""django"": 0.953125}",0.9287281341581459,1.9034788012504582,1.395001109706433,2.1799981594085693,0.6003285939571926,0.3996714060428074,1.825540936534823,5.149950371068564,6990.0,0.9937881087865399,2421628.0,542592.0,175810625536,332.0,0.6298231968976986,2,0.8418674698795181,10.375,10.375,5.0,0.7504107424464908,0.7504107424464908,1.2791906595230103,10988164096.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,64,4,8,8,bursty,16.0,0.5,2.0,1.0,0.6327098608560136,"{""astropy"": 0.140625, ""django"": 0.859375}",0.9174554141772535,1.6260050058364874,1.937612611583978,4.992733883857737,0.6786572488294259,0.32134275117057404,1.5745858313562233,4.46487476163806,7081.0,0.9938326616024005,2376285.0,610638.0,177080680448,329.5,0.6327098608560136,2,0.8406676783004552,10.296875,10.296875,5.0,0.8483215610367824,0.8483215610367824,10.307452201843262,11067542528.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,64,4,8,8,closed_loop,16.0,0.5,2.0,0.2,0.448385608920547,"{""astropy"": 0.078125, ""django"": 0.921875}",0.8872173654493787,1.6207530498504639,1.2616793528387817,2.0212504744529856,0.5871288936789165,0.41287110632108365,1.601485995671226,5.187006277654129,6528.0,0.9997239644039888,2145563.0,479990.0,154975027200,320.5,0.448385608920547,2,0.906396255850234,10.015625,10.015625,4.2,0.6164853383628623,0.6164853383628623,9.020733833312988,9685939200.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,64,4,8,16,poisson,16.0,0.5,4.0,0.55,0.8297624760087331,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9723812818874265,1.971166300773621,1.4678084983154476,2.1655665516853464,0.6015140749394565,0.3984859250605435,1.6830160944821269,5.057358265799714,7703.0,0.993606893459109,2478657.0,503031.0,177366081536,343.5,0.8297624760087331,2,0.7379912663755459,10.734375,10.734375,4.55,0.6842222602436318,0.6842222602436318,5.16203236579895,11085380096.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,64,4,8,32,poisson,16.0,0.5,8.0,0.55,0.6798802181402812,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9241009905956674,1.9524828910827654,1.3089736297906163,4.254467940330509,0.5861754989469121,0.4138245010530878,1.432803539606957,4.636847569062256,7200.0,0.9997839659615044,2050164.0,415572.0,146257248256,333.5,0.6798802181402812,2,0.8200899550224887,10.421875,10.421875,4.55,0.6667746300521125,0.6667746300521125,2.1283230781555176,9141078016.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,64,4,8,8,poisson,16.0,0.5,2.0,0.55,0.445535913442103,"{""astropy"": 0.0625, ""django"": 0.9375}",0.8602979267951694,1.7940617799758924,1.5502265253350582,3.936257839202881,0.6431075710371212,0.3568924289628787,1.7673478153673594,4.87512563687837,6630.0,0.9927652793626611,2154106.0,406802.0,152365760512,323.5,0.445535913442103,2,0.9072642967542504,10.109375,10.109375,4.55,0.7315348620547254,0.7315348620547254,8.868854522705078,9522860032.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er16:arrbursty:mem64,64,8,16,64,bursty,8.0,0.5,8.0,1.0,0.6792904407743652,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9654183062964571,2.0209105014801025,0.729124732890396,1.613795518875122,0.4302780844328836,0.5697219155671164,0.9391949314831598,5.146257439767537,7224.0,0.9997981746173312,2236065.0,493333.0,161384022016,334.0,0.6792904407743652,2,0.8203592814371258,10.4375,10.4375,10.0,0.5378476055411046,0.5378476055411046,1.1742233037948608,5043250688.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er16:arrbursty:mem8,64,8,16,8,bursty,8.0,0.5,1.0,1.0,0.6303982858205371,"{""astropy"": 0.078125, ""django"": 0.921875}",0.8888729442118879,1.7853877544403076,1.7468767227641728,4.731964111328125,0.6627627595485299,0.33723724045147,1.677541985839759,4.583286361741574,7120.0,0.9933756708833366,2334451.0,548314.0,171175108608,331.5,0.6303982858205371,2,0.8416289592760181,10.359375,10.359375,10.0,0.8284534494356623,0.8284534494356623,9.96370267868042,5349222144.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er16:arrclosed_loop:mem64,64,8,16,64,closed_loop,8.0,0.5,8.0,0.2,0.5751864699669047,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9583543414230231,1.886343240737915,0.9438879855011361,1.2927480697631828,0.49619755177425834,0.5038024482257417,1.1186819391109495,5.485050119007757,7018.0,1.0,2613234.0,455764.0,180621959168,329.5,0.5751864699669047,2,0.8634294385432474,10.296875,10.296875,8.4,0.5210074293629713,0.5210074293629713,1.3141977190971375,5644436224.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er16:arrpoisson:mem64,64,8,16,64,poisson,8.0,0.5,8.0,0.55,0.5128377956009765,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9523371876012988,2.0048813819885254,2.1693096632606412,5.2751626729965215,0.6949247518698849,0.3050752481301151,1.646287090623368,4.365742711808228,6901.0,0.973724861787102,2198547.0,490109.0,163002327040,328.0,0.5128377956009765,2,0.885670731707317,10.25,10.25,9.1,0.790476905251994,0.790476905251994,1.185998022556305,5093822720.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrbursty:mem32,64,8,1,32,bursty,8.0,8.0,4.0,1.0,0.7243061966066989,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9189909623738728,1.8964229822158813,2.08495268965126,1.8510815143585113,0.6940718372815257,0.3059281627184743,1.894178772554701,4.709136384427166,7337.0,0.9926909551187458,2106915.0,417935.0,150816382976,335.5,0.7243061966066989,2,0.7988077496274217,10.484375,10.484375,1.6324102033980932,0.867589796601907,0.867589796601907,35.114675521850586,150816382976.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrbursty:mem64,64,8,1,64,bursty,8.0,8.0,8.0,1.0,0.7279025051093644,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9148974938500196,1.7003309726715088,0.9512212588543942,0.5394277572631836,0.5097324366286266,0.49026756337137345,1.6882527398422489,5.798929722545395,7207.0,0.987860592860374,2510009.0,518811.0,180769964032,332.5,0.7279025051093644,2,0.7969924812030075,10.390625,10.390625,1.8628344542142168,0.6371655457857832,0.6371655457857832,21.04439353942871,180769964032.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrbursty:mem8,64,8,1,8,bursty,8.0,8.0,1.0,1.0,0.7266998308120287,"{""astropy"": 0.125, ""django"": 0.875}",0.9421756403378282,1.8089306354522705,1.5552923331507071,5.270530939102173,0.6227476586929881,0.37725234130701185,1.492811906896518,4.771370163776804,7194.0,0.9878302465492586,2322239.0,655153.0,177802985472,333.5,0.7266998308120287,2,0.7976011994002998,10.421875,10.421875,1.7215654266337648,0.7784345733662351,0.7784345733662351,165.59193420410156,177802985472.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrclosed_loop:mem16,64,8,1,16,closed_loop,8.0,8.0,2.0,0.2,0.6792904407743652,"{""astropy"": 0.15625, ""django"": 0.84375}",0.8671349601117436,1.7853877544403076,1.3181658226260593,2.226280927658081,0.6031965178608623,0.3968034821391378,1.2549479128462544,4.837586791536201,7279.0,0.999681392474023,2316297.0,551891.0,169364185088,334.0,0.6792904407743652,2,0.8203592814371258,10.4375,10.4375,1.4666436562460947,0.6333563437539054,0.6333563437539054,78.8663444519043,169364185088.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrclosed_loop:mem8,64,8,1,8,closed_loop,8.0,8.0,1.0,0.2,0.6292492238560345,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9522755877415937,1.8786940574645996,2.063762199860658,6.54485559463501,0.6842627132670468,0.3157372867329531,1.539726877211005,4.141185010738529,7114.0,0.9932961476454075,2275118.0,461482.0,162763374592,332.5,0.6292492238560345,2,0.8421052631578947,10.390625,10.390625,1.381524151069601,0.7184758489303992,0.7184758489303992,151.585205078125,162763374592.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,16,poisson,8.0,8.0,2.0,0.55,0.6298231968976986,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9422009888901768,1.802689552307129,2.046321793872181,2.1799981594085693,0.6847268508961208,0.3152731491038792,1.702726906516886,4.5821407652646,7082.0,0.9824007994841555,2594811.0,470237.0,183733960704,332.0,0.6298231968976986,2,0.8418674698795181,10.375,10.375,1.4961232071056625,0.7788767928943374,0.7788767928943374,85.55779266357422,183733960704.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er1:arrpoisson:mem32,64,8,1,32,poisson,8.0,8.0,4.0,0.55,0.6804710541354339,"{""astropy"": 0.046875, ""django"": 0.953125}",0.8852909799810644,1.7003309726715088,1.8362077331252658,2.189254713058474,0.6747046119413411,0.32529538805865893,1.8678293117968994,4.80283397802166,7136.0,0.9999371362377805,2263289.0,483927.0,162370682880,333.0,0.6804710541354339,2,0.8198198198198198,10.40625,10.40625,1.5075235039167245,0.7674764960832755,0.7674764960832755,37.80487060546875,162370682880.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts64:al8:er2:arrbursty:mem16,64,8,2,16,bursty,8.0,4.0,2.0,1.0,0.44648134689680297,"{""astropy"": 0.09375, ""django"": 0.90625}",0.892410175929698,1.7830962657928462,1.8234453596174718,5.280783176422119,0.6714073468749869,0.3285926531250132,1.6342910157217079,4.4285027023035894,6641.0,0.9795105171935338,2180508.0,457147.0,158907621376,322.5,0.44648134689680297,2,0.9069767441860465,10.078125,10.078125,3.321481632812533,0.8392591835937336,0.8392591835937336,36.99856376647949,158907621376.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
